run_id,target_id,detection_id,class_name,class_id,confidence,weed_bbox_area_px2,weed_mask_area_px2,x_target_mm,y_target_mm,z_target_mm,cell_id,cell_row,cell_col,cell_center_x_mm,cell_center_y_mm,distance_from_cell_center_mm,radius_from_survey_mm,angle_from_survey_deg,ring_index,axis_label,quadrant_label,was_selected_by_trial_filter,selection_reason,x_commanded_mm,y_commanded_mm,x_final_mm,y_final_mm,position_error_mm,travel_distance_mm,travel_time_s,reid_time_s,fine_align_time_s,pd_time_s,fire_time_s,per_target_total_time_s,per_target_treatment_time_s,pd_iterations,pd_converged,fired,fine_align_reid_yolo_time_s,fine_align_reid_total_time_s,fine_align_pd_lk_time_s,final_snap_time_s,fine_align_snap_used,fine_align_snap_move_px,reid_ok,reid_error,reid_filter_mode,reid_left_count,reid_right_count,reid_match_count,reid_expected_cls,reid_point_mode,reid_burst_count,reid_chosen,reid_chosen_pd_err_px,reid_chosen_tri_dist_mm,reid_chosen_geo_score,reid_reject_crop,reid_reject_duplicate,reid_reject_pd,reid_reject_epipolar,reid_reject_max_tri_dist,reid_timing_total_s,reid_timing_yolo_s,reid_timing_match_s,hit_success,false_positive,missed,status,notes
20260506_111231,14,14,,1,0.921142578125,2413.852,,351.2043025210017,296.58861464626415,,r3_c5,3,5,330.0,294.0,21.362,210.597,44.112,2,diagonal,upper_right,False,trimmed_to_target_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111231,15,15,,1,0.897998046875,2417.145,,365.497055894585,150.83413035167416,,r1_c6,1,6,390.0,126.0,34.887,165.499,0.289,3,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,1,1,,1,0.93642578125,1922.865,,14.830720934852799,115.95169336921441,,r1_c0,1,0,30.0,126.0,18.195,188.274,-169.581,3,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,2,2,,1,0.955078125,2313.873,,27.72963928347304,205.98800861664438,,r2_c0,2,0,30.0,210.0,4.61,181.14,161.996,3,off_axis,upper_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,3,3,,1,0.9125,2367.939,,90.207540495025,278.9908603434865,,r3_c1,3,1,90.0,294.0,15.011,169.39,130.403,2,diagonal,upper_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,4,4,,1,0.953466796875,1963.469,,89.71648741831554,46.32234941272847,,r0_c1,0,1,90.0,42.0,4.332,151.365,-136.768,2,off_axis,lower_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,5,5,,1,0.929638671875,2248.658,,144.97343821846573,136.5486889322623,,r1_c2,1,2,150.0,126.0,11.685,56.647,-166.263,1,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,6,6,,1,0.9252685546875,1527.477,,145.20652128374678,210.7171350004626,,r2_c2,2,2,150.0,210.0,4.847,81.786,132.064,1,diagonal,upper_left,True,inside_selected_cell,145.20652128374678,210.7171350004626,140.1,212.15,,55.83,0.834,1.434742,1.450714,2.914,2.007,5.758,5.726,,True,True,0.392294,1.434742,1.450714,0.0,False,,True,,geometry,4,4,1,1,box_center,10,True,11.510864433221338,7.832264555442106,0.0,1,0,0,0,0,1.434742,0.392294,0.000793,,,,locked_fired,
20260506_111303,7,7,,1,0.903662109375,2479.956,,201.03930662346772,292.6459470638111,,r3_c3,3,3,210.0,294.0,9.062,142.65,89.583,2,vertical,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,8,8,,1,0.82607421875,2191.86,,198.59233392951342,31.94886936656517,,r0_c3,0,3,210.0,42.0,15.204,118.06,-90.683,1,vertical,center_axis,True,inside_selected_cell,198.59233392951342,31.94886936656517,196.413,33.725,,124.78,1.2,1.423757,1.130995,2.581,2.006,5.79,5.761,,True,True,0.298145,1.423757,1.130995,0.0,False,,True,,geometry,1,1,1,1,box_center,10,True,8.602325267042627,7.609464580844079,0.0,0,0,0,0,0,1.423757,0.298145,0.000609,,,,locked_fired,
20260506_111303,9,9,,1,0.94375,2717.985,,252.84732328489517,135.921210461443,,r1_c4,1,4,270.0,126.0,19.815,54.691,-14.917,1,horizontal,center_axis,True,inside_selected_cell,252.84732328489517,135.921210461443,251.512,137.775,,131.08,1.205,1.402872,1.081331,2.51,2.005,5.723,5.694,,True,True,0.275617,1.402872,1.081331,0.0,False,,True,,geometry,1,1,1,1,box_center,10,True,7.158910531638176,7.294836406839101,0.0,0,0,0,0,0,1.402872,0.275617,0.000408,,,,locked_fired,
20260506_111303,10,10,,1,0.9275146484375,2416.204,,263.7491319058093,221.43151781333677,,r2_c4,2,4,270.0,210.0,13.029,95.741,48.253,1,diagonal,upper_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,11,11,,1,0.9038330078125,2700.745,,310.0008292092933,302.69373076083457,,r3_c5,3,5,330.0,294.0,21.807,188.19,54.231,2,diagonal,upper_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,12,12,,1,0.9054443359375,3127.289,,311.2538032110146,221.55019031702741,,r2_c5,2,5,330.0,210.0,22.019,132.276,32.746,2,off_axis,upper_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,13,13,,1,0.9037109375,2617.599,,320.15712961247374,60.081086274033844,,r0_c5,0,5,330.0,42.0,20.587,150.077,-36.809,2,off_axis,lower_right,True,inside_selected_cell,320.15712961247374,60.081086274033844,318.925,58.588,,101.4,1.019,1.391559,0.959188,2.377,2.007,5.406,5.377,,True,True,0.278586,1.391559,0.959188,0.0,False,,True,,geometry,1,2,1,1,box_center,10,True,4.6097722286464435,1.8362861768640928,0.0,0,0,0,0,0,1.391559,0.278586,0.000468,,,,locked_fired,
20260506_111303,14,14,,1,0.9172119140625,2472.702,,352.1799563396459,297.46828549665696,,r3_c5,3,5,330.0,294.0,22.449,211.909,44.099,2,diagonal,upper_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111303,15,15,,1,0.89736328125,2384.563,,365.497055894585,150.83413035167416,,r1_c6,1,6,390.0,126.0,34.887,165.499,0.289,3,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,1,1,,1,0.9347412109375,1958.629,,14.830720934852799,115.95169336921441,,r1_c0,1,0,30.0,126.0,18.195,188.274,-169.581,3,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,2,2,,1,0.9555908203125,2283.112,,27.72963928347304,205.98800861664438,,r2_c0,2,0,30.0,210.0,4.61,181.14,161.996,3,off_axis,upper_left,True,inside_selected_cell,27.72963928347304,205.98800861664438,23.263,210.387,,326.81,2.185,1.413999,1.61312,3.053,2.007,7.248,7.219,,True,True,0.28131700000000004,1.413999,1.61312,0.0,False,,True,,geometry,1,2,1,1,box_center,10,True,13.901438774457844,8.79905002607835,0.5,0,0,0,0,0,1.413999,0.28131700000000004,0.000472,,,,locked_fired,
20260506_111338,3,3,,1,0.9072522615131579,2426.236,,90.652721695568,279.56858476325044,,r3_c1,3,1,90.0,294.0,14.446,169.543,130.162,2,diagonal,upper_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,4,4,,1,0.95263671875,1976.024,,89.71648741831554,46.32234941272847,,r0_c1,0,1,90.0,42.0,4.332,151.365,-136.768,2,off_axis,lower_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,5,5,,1,0.9271484375,2265.475,,144.97343821846573,136.5486889322623,,r1_c2,1,2,150.0,126.0,11.685,56.647,-166.263,1,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,6,6,,1,0.929443359375,1534.25,,144.3669815870941,211.03412989976096,,r2_c2,2,2,150.0,210.0,5.727,82.584,132.349,1,diagonal,upper_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,7,7,,1,0.907568359375,2487.621,,201.48412001409037,292.4171955236399,,r3_c3,3,3,210.0,294.0,8.662,142.425,89.403,2,vertical,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,8,8,,1,0.7869140625,2204.765,,198.11586637534242,29.50994587145652,,r0_c3,0,3,210.0,42.0,17.24,120.505,-90.896,1,vertical,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,9,9,,1,0.9453857421875,2719.123,,252.84732328489517,135.921210461443,,r1_c4,1,4,270.0,126.0,19.815,54.691,-14.917,1,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,10,10,,1,0.93271484375,2427.443,,263.5714842130928,221.88907457379804,,r2_c4,2,4,270.0,210.0,13.516,95.965,48.514,1,diagonal,upper_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,11,11,,1,0.865478515625,2672.082,,309.1359492374604,301.1974589305679,,r3_c5,3,5,330.0,294.0,22.071,186.471,54.178,2,diagonal,upper_right,True,inside_selected_cell,309.1359492374604,301.1974589305679,305.0,306.087,,79.54,0.957,1.416571,1.769266,3.212,2.005,6.176,6.148,,True,True,0.304973,1.416571,1.769266,0.0,False,,True,,geometry,1,3,1,1,box_center,10,True,14.300349646075091,9.462297030360059,0.0,0,0,0,0,0,1.416571,0.304973,0.000555,,,,locked_fired,
20260506_111338,12,12,,1,0.9029052734375,3080.394,,310.752377990742,221.67515963529897,,r2_c5,2,5,330.0,210.0,22.512,131.922,32.91,2,off_axis,upper_right,True,inside_selected_cell,310.752377990742,221.67515963529897,305.688,224.637,,112.85,1.143,1.45884,1.505268,2.991,2.008,6.144,6.115,,True,True,0.354186,1.45884,1.505268,0.0,False,,True,,geometry,3,2,1,1,box_center,10,True,12.806248474865697,7.460438801187984,0.0,0,0,0,0,1,1.45884,0.354186,0.000601,,,,locked_fired,
20260506_111338,13,13,,1,0.87958984375,2665.653,,320.15712961247374,60.081086274033844,,r0_c5,0,5,330.0,42.0,20.587,150.077,-36.809,2,off_axis,lower_right,True,inside_selected_cell,320.15712961247374,60.081086274033844,318.938,58.6,,241.37,1.815,1.393156,0.944376,2.364,2.006,6.188,6.159,,True,True,0.270927,1.393156,0.944376,0.0,False,,True,,geometry,1,2,1,1,box_center,10,True,4.6097722286464435,1.8362861768640928,0.5,0,0,0,0,0,1.393156,0.270927,0.000461,,,,locked_fired,
20260506_111338,14,14,,1,0.919873046875,2430.882,,351.2043025210017,296.58861464626415,,r3_c5,3,5,330.0,294.0,21.362,210.597,44.112,2,diagonal,upper_right,False,trimmed_to_target_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111338,15,15,,1,0.893505859375,2453.236,,365.497055894585,150.83413035167416,,r1_c6,1,6,390.0,126.0,34.887,165.499,0.289,3,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,1,1,,1,0.9402099609375,1960.948,,14.467957517509648,115.98873035688774,,r1_c0,1,0,30.0,126.0,18.479,188.624,-169.612,3,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,2,2,,1,0.9507568359375,2232.86,,27.72963928347304,205.98800861664438,,r2_c0,2,0,30.0,210.0,4.61,181.14,161.996,3,off_axis,upper_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,3,3,,1,0.8566650390625,2448.331,,90.07976519418195,279.57739554482504,,r3_c1,3,1,90.0,294.0,14.423,169.92,130.308,2,diagonal,upper_left,True,inside_selected_cell,90.07976519418195,279.57739554482504,85.1,285.925,,153.89,1.329,1.474618,1.771351,3.274,2.007,6.612,6.582,,True,True,0.317216,1.474618,1.771351,0.0,False,,True,,geometry,2,1,1,1,box_center,10,True,17.613914953808536,9.951287866856529,0.5,0,0,0,0,0,1.474618,0.317216,0.000553,,,,locked_fired,
20260506_111415,4,4,,1,0.94873046875,1966.988,,86.98526065790638,44.15002998639182,,r0_c1,0,1,90.0,42.0,3.703,154.844,-136.875,2,off_axis,lower_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,5,5,,1,0.930078125,2307.601,,143.16528033173884,135.13630301488877,,r1_c2,1,2,150.0,126.0,11.41,58.746,-165.344,1,horizontal,center_axis,True,inside_selected_cell,143.16528033173884,135.13630301488877,138.525,135.363,,86.24,0.896,1.32831,1.383229,2.738,2.007,5.644,5.615,,True,True,0.312294,1.32831,1.383229,0.0,False,,True,,geometry,1,1,1,1,box_center,10,True,9.656603957913983,5.588723286212699,0.5,0,0,0,0,0,1.32831,0.312294,0.000501,,,,locked_fired,
20260506_111415,6,6,,1,0.9189453125,1446.356,,143.31035071487938,211.03341653669983,,r2_c2,2,2,150.0,210.0,6.769,83.299,132.887,1,diagonal,upper_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,7,7,,1,0.9125244140625,2392.73,,199.94989689045525,294.6869744054428,,r3_c3,3,3,210.0,294.0,10.074,144.687,90.02,2,vertical,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,8,8,,1,0.84619140625,2137.924,,199.47842068172446,32.74804646199307,,r0_c3,0,3,210.0,42.0,14.011,117.253,-90.255,1,vertical,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,9,9,,1,0.9442626953125,2726.729,,252.10757443656507,136.70245492096666,,r1_c4,1,4,270.0,126.0,20.849,53.778,-14.316,1,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,10,10,,1,0.9173583984375,2469.79,,263.46620151888294,222.3189772535429,,r2_c4,2,4,270.0,210.0,13.944,96.218,48.73,1,diagonal,upper_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,11,11,,1,0.884716796875,2748.455,,308.8162846874625,299.7232948203596,,r3_c5,3,5,330.0,294.0,21.943,185.089,53.991,2,diagonal,upper_right,False,trimmed_to_target_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,12,12,,1,0.9044189453125,3119.188,,311.1296172073928,222.1090909182879,,r2_c5,2,5,330.0,210.0,22.421,132.475,32.978,2,off_axis,upper_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,13,13,,1,0.9184814453125,2677.589,,319.36495480024456,62.53281584001627,,r0_c5,0,5,330.0,42.0,23.124,147.981,-36.233,2,off_axis,lower_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111415,14,14,,1,0.9228271484375,2467.481,,352.19700579513164,298.0699021248379,,r3_c5,3,5,330.0,294.0,22.567,212.341,44.213,2,diagonal,upper_right,True,inside_selected_cell,352.19700579513164,298.0699021248379,353.062,303.675,,262.77,1.938,1.440367,1.974487,3.442,2.005,7.388,7.358,,True,True,0.31957800000000003,1.440367,1.974487,0.0,False,,True,,geometry,2,2,1,1,box_center,10,True,14.142135623730951,13.010320959464323,0.0,0,0,0,0,0,1.440367,0.31957800000000003,0.00053,,,,locked_fired,
20260506_111415,15,15,,1,0.9027099609375,2361.676,,365.497055894585,150.83413035167416,,r1_c6,1,6,390.0,126.0,34.887,165.499,0.289,3,horizontal,center_axis,True,inside_selected_cell,365.497055894585,150.83413035167416,366.888,151.738,,147.84,1.326,1.191903,0.958355,2.176,2.004,5.51,5.48,,True,True,0.193386,1.191903,0.958355,0.0,False,,True,,geometry,1,3,1,1,box_center,10,True,6.103277807866851,6.205368437695023,0.0,0,0,0,0,0,1.191903,0.193386,0.000465,,,,locked_fired,
20260506_111452,1,1,,1,0.9349853515625,1927.143,,18.66243633087895,117.05123064116229,,r1_c0,1,0,30.0,126.0,14.444,184.307,-169.702,3,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111452,2,2,,1,0.956982421875,2223.876,,27.72963928347304,205.98800861664438,,r2_c0,2,0,30.0,210.0,4.61,181.14,161.996,3,off_axis,upper_left,True,inside_selected_cell,27.72963928347304,205.98800861664438,23.087,210.125,,118.04,1.138,1.338477,1.603278,2.968,2.007,6.116,6.087,,True,True,0.20261200000000001,1.338477,1.603278,0.0,False,,True,,geometry,1,2,1,1,box_center,10,True,14.212670403551897,9.564676467408736,0.0,0,0,0,0,0,1.338477,0.20261200000000001,0.000437,,,,locked_fired,
20260506_111452,3,3,,1,0.867932771381579,2323.258,,90.2379667167775,279.5385316526686,,r3_c1,3,1,90.0,294.0,14.463,169.788,130.276,2,diagonal,upper_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111452,4,4,,1,0.9526123046875,1922.527,,89.33071478616897,46.38411434558892,,r0_c1,0,1,90.0,42.0,4.435,151.605,-136.885,2,off_axis,lower_left,True,inside_selected_cell,89.33071478616897,46.38411434558892,86.225,48.275,,171.08,1.445,1.400534,1.59991,3.026,2.007,6.481,6.452,,True,True,0.277695,1.400534,1.59991,0.0,False,,True,,geometry,1,1,1,1,box_center,10,True,10.259142264341596,6.697254287312927,0.5,0,0,0,0,0,1.400534,0.277695,0.000425,,,,locked_fired,
20260506_111452,5,5,,1,0.9181396484375,2217.501,,143.65155817014977,135.76356217522317,,r1_c2,1,2,150.0,126.0,11.646,58.119,-165.821,1,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111452,6,6,,1,0.913720703125,1515.781,,145.67087670021587,210.72708710384896,,r2_c2,2,2,150.0,210.0,4.39,81.483,131.817,1,diagonal,upper_left,True,inside_selected_cell,145.67087670021587,210.72708710384896,139.725,213.312,,55.38,0.836,1.406949,1.433308,2.866,2.007,5.711,5.683,,True,True,0.36270100000000005,1.406949,1.433308,0.0,False,,True,,geometry,4,3,1,1,box_center,10,True,13.901438774457844,9.995867167751925,0.0,0,0,0,0,0,1.406949,0.36270100000000005,0.000557,,,,locked_fired,
20260506_111452,7,7,,1,0.9017333984375,2505.953,,199.9387776802518,294.1202101912249,,r3_c3,3,3,210.0,294.0,10.062,144.12,90.024,2,vertical,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111452,8,8,,1,0.832470703125,2182.766,,199.0405752635996,32.60368464037669,,r0_c3,0,3,210.0,42.0,14.436,117.4,-90.468,1,vertical,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111452,9,9,,1,0.943896484375,2667.754,,252.6898031916004,136.6873998896837,,r1_c4,1,4,270.0,126.0,20.344,54.346,-14.18,1,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111452,10,10,,1,0.9350830078125,2454.41,,263.5714842130928,221.88907457379804,,r2_c4,2,4,270.0,210.0,13.516,95.965,48.514,1,diagonal,upper_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111452,11,11,,1,0.86044921875,2708.999,,308.7375783304633,301.2010300043889,,r3_c5,3,5,330.0,294.0,22.449,186.241,54.278,2,diagonal,upper_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111452,12,12,,1,0.8797119140625,3012.567,,310.79406187269456,221.52526943669224,,r2_c5,2,5,330.0,210.0,22.399,131.876,32.845,2,off_axis,upper_right,True,inside_selected_cell,310.79406187269456,221.52526943669224,306.038,224.325,,282.35,1.938,1.486823,1.308493,2.824,2.007,6.772,6.74,,True,True,0.357428,1.486823,1.308493,0.0,False,,True,,geometry,3,2,1,1,box_center,10,True,12.419742348374221,7.746686109092075,0.5,0,0,0,0,1,1.486823,0.357428,0.00069,,,,locked_fired,
20260506_111452,13,13,,1,0.892333984375,2507.059,,319.20479738223213,59.5727288657952,,r0_c5,0,5,330.0,42.0,20.624,149.622,-37.184,2,off_axis,lower_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111452,14,14,,1,0.9272216796875,2385.92,,352.59076527598137,297.99386901293906,,r3_c5,3,5,330.0,294.0,22.941,212.57,44.124,2,diagonal,upper_right,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111452,15,15,,1,0.90126953125,2367.109,,366.89964413166564,150.2407011023299,,r1_c6,1,6,390.0,126.0,33.485,166.9,0.083,3,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111528,1,1,,1,0.9330810546875,1929.125,,18.66243633087895,117.05123064116229,,r1_c0,1,0,30.0,126.0,14.444,184.307,-169.702,3,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111528,2,2,,1,0.9562255859375,2222.561,,31.262213211840592,205.7276098368315,,r2_c0,2,0,30.0,210.0,4.455,177.702,161.724,3,off_axis,upper_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111528,3,3,,1,0.892431640625,2364.29,,90.2379667167775,279.5385316526686,,r3_c1,3,1,90.0,294.0,14.463,169.788,130.276,2,diagonal,upper_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111528,4,4,,1,0.9517578125,1904.776,,89.33071478616897,46.38411434558892,,r0_c1,0,1,90.0,42.0,4.435,151.605,-136.885,2,off_axis,lower_left,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111528,5,5,,1,0.9166259765625,2221.112,,143.65155817014977,135.76356217522317,,r1_c2,1,2,150.0,126.0,11.646,58.119,-165.821,1,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111528,6,6,,1,0.91396484375,1514.778,,144.3669815870941,211.03412989976096,,r2_c2,2,2,150.0,210.0,5.727,82.584,132.349,1,diagonal,upper_left,True,inside_selected_cell,144.3669815870941,211.03412989976096,139.725,212.488,,56.72,0.836,1.24649,1.328125,2.601,2.006,5.444,5.417,,True,True,0.235949,1.24649,1.328125,0.0,False,,True,,geometry,3,5,1,1,box_center,10,True,10.700467279516348,6.5803057839758665,0.0,1,0,0,0,0,1.24649,0.235949,0.000802,,,,locked_fired,
20260506_111528,7,7,,1,0.9127685546875,2420.852,,199.9387776802518,294.1202101912249,,r3_c3,3,3,210.0,294.0,10.062,144.12,90.024,2,vertical,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111528,8,8,,1,0.801708984375,2158.656,,198.16559275356673,32.50878724740019,,r0_c3,0,3,210.0,42.0,15.17,117.506,-90.894,1,vertical,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111528,9,9,,1,0.9434814453125,2678.296,,252.43008085325857,135.89267963582174,,r1_c4,1,4,270.0,126.0,20.164,54.295,-15.06,1,horizontal,center_axis,False,outside_selected_cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rejected_by_trial_filter,
20260506_111528,10,10,,1,0.930322265625,2485.038,,263.9899936403125,222.36094390021555,,r2_c4,2,4,270.0,210.0,13.745,96.596,48.513,1,diagonal,upper_right,True,inside_selected_cell,263.9899936403125,222.36094390021555,263.0,225.2,,120.16,1.203,1.487081,1.537486,3.053,2.007,6.265,6.235,,True,True,0.360678,1.487081,1.537486,0.0,False,,True,,geometry,3,3,1,1,box_center,10,True,8.860022573334676,8.383111966072487,0.3333333333333333,0,0,0,0,1,1.487081,0.360678,0.00078,,,,locked_fired,
