t,x,y,theta,v,w
62.598,-0.1982,-0.0031,0.0076,0.000,0.000
62.651,-0.1982,-0.0031,0.0076,0.000,0.000
62.704,-0.1982,-0.0031,0.0076,0.000,0.000
62.758,-0.1982,-0.0031,0.0076,0.000,0.000
62.811,-0.1982,-0.0031,0.0076,0.000,0.000
62.865,-0.1982,-0.0031,0.0076,0.000,0.000
62.920,-0.1982,-0.0031,0.0076,0.000,0.000
62.973,-0.1982,-0.0031,0.0076,0.000,0.000
63.028,-0.1982,-0.0031,0.0076,0.000,0.000
63.082,-0.1982,-0.0031,0.0076,0.000,0.000
63.134,-0.1982,-0.0031,0.0076,0.000,0.000
63.189,-0.1982,-0.0031,0.0076,0.000,0.000
63.244,-0.1982,-0.0031,0.0076,0.000,0.000
63.299,-0.1982,-0.0031,0.0076,0.000,0.000
63.353,-0.1982,-0.0031,0.0076,0.000,0.000
63.406,-0.1982,-0.0031,0.0076,0.000,0.000
63.459,-0.1982,-0.0031,0.0076,0.000,0.000
63.513,-0.1982,-0.0031,0.0076,0.000,0.000
63.566,-0.1982,-0.0031,0.0076,0.000,0.000
63.619,-0.1982,-0.0031,0.0076,0.000,0.000
63.675,-0.1982,-0.0031,0.0076,0.000,0.000
63.728,-0.1982,-0.0031,0.0076,0.000,0.000
63.782,-0.1982,-0.0031,0.0076,0.000,0.000
63.835,-0.1982,-0.0031,0.0076,0.000,0.000
63.888,-0.1982,-0.0031,0.0076,0.000,0.000
63.942,-0.1982,-0.0031,0.0076,0.000,0.000
63.995,-0.1982,-0.0031,0.0076,0.000,0.000
64.048,-0.1982,-0.0031,0.0076,0.000,0.000
64.102,-0.1982,-0.0031,0.0076,0.000,0.000
64.155,-0.1982,-0.0031,0.0076,0.000,0.000
64.208,-0.1982,-0.0031,0.0076,0.000,0.000
64.262,-0.1982,-0.0031,0.0076,0.000,0.000
64.315,-0.1982,-0.0031,0.0076,0.000,0.000
64.368,-0.1982,-0.0031,0.0076,0.000,0.000
64.424,-0.1982,-0.0031,0.0076,0.000,0.000
64.477,-0.1982,-0.0031,0.0076,0.000,0.000
64.530,-0.1982,-0.0031,0.0076,0.000,0.000
64.583,-0.1982,-0.0031,0.0076,0.000,0.000
64.637,-0.1982,-0.0031,0.0076,0.000,0.000
64.689,-0.1982,-0.0031,0.0076,0.000,0.000
64.744,-0.1982,-0.0031,0.0076,0.000,0.000
64.799,-0.1982,-0.0031,0.0076,0.000,0.000
64.853,-0.1982,-0.0031,0.0076,0.000,0.000
64.906,-0.1982,-0.0031,0.0076,0.000,0.000
64.960,-0.1982,-0.0031,0.0076,0.000,0.000
65.013,-0.1982,-0.0031,0.0076,0.000,0.000
65.066,-0.1982,-0.0031,0.0076,0.000,0.000
65.120,-0.1982,-0.0031,0.0076,0.000,0.000
65.173,-0.1982,-0.0031,0.0076,0.000,0.000
65.227,-0.1982,-0.0031,0.0076,0.000,0.000
65.281,-0.1982,-0.0031,0.0076,0.000,0.000
65.334,-0.1982,-0.0031,0.0076,0.000,0.000
65.388,-0.1982,-0.0031,0.0076,0.000,0.000
65.442,-0.1982,-0.0031,0.0076,0.000,0.000
65.495,-0.1982,-0.0031,0.0076,0.000,0.000
65.548,-0.1982,-0.0031,0.0076,0.000,0.000
65.602,-0.1982,-0.0031,0.0076,0.000,0.000
65.655,-0.1982,-0.0031,0.0076,0.000,0.000
65.709,-0.1982,-0.0031,0.0076,0.000,0.000
65.762,-0.1982,-0.0031,0.0076,0.000,0.000
65.814,-0.1982,-0.0031,0.0076,0.000,0.000
65.867,-0.1982,-0.0031,0.0076,0.000,0.000
65.922,-0.1982,-0.0031,0.0076,0.000,0.000
65.976,-0.1982,-0.0031,0.0076,0.000,0.000
66.029,-0.1982,-0.0031,0.0076,0.000,0.000
66.083,-0.1982,-0.0031,0.0076,0.000,0.000
66.136,-0.1982,-0.0031,0.0076,0.000,0.000
66.190,-0.1982,-0.0031,0.0076,0.000,0.000
66.244,-0.1982,-0.0031,0.0076,0.000,0.000
66.298,-0.1982,-0.0031,0.0076,0.000,0.000
66.351,-0.1982,-0.0031,0.0076,0.000,0.000
66.405,-0.1982,-0.0031,0.0076,0.000,0.000
66.459,-0.1982,-0.0031,0.0076,0.000,0.000
66.512,-0.1982,-0.0031,0.0076,0.000,0.000
66.566,-0.1982,-0.0031,0.0076,0.000,0.000
66.623,-0.1982,-0.0031,0.0076,0.000,0.000
66.675,-0.1982,-0.0031,0.0076,0.000,0.000
66.728,-0.1982,-0.0031,0.0076,0.000,0.000
66.781,-0.1982,-0.0031,0.0076,0.000,0.000
66.834,-0.1982,-0.0031,0.0076,0.000,0.000
66.888,-0.1982,-0.0031,0.0076,0.000,0.000
66.942,-0.1982,-0.0031,0.0076,0.000,0.000
66.996,-0.1982,-0.0031,0.0076,0.000,0.000
67.049,-0.1982,-0.0031,0.0076,0.000,0.000
67.103,-0.1982,-0.0031,0.0076,0.000,0.000
67.157,-0.1982,-0.0031,0.0076,0.000,0.000
67.210,-0.1982,-0.0031,0.0076,0.000,0.000
67.266,-0.1982,-0.0031,0.0076,0.000,0.000
67.319,-0.1982,-0.0031,0.0076,0.000,0.000
67.374,-0.1982,-0.0031,0.0076,0.000,0.000
67.427,-0.1982,-0.0031,0.0076,0.000,0.000
67.481,-0.1982,-0.0031,0.0076,0.000,0.000
67.534,-0.1982,-0.0031,0.0076,0.000,0.000
67.588,-0.1982,-0.0031,0.0076,0.000,0.000
67.641,-0.1982,-0.0031,0.0076,0.000,0.000
67.694,-0.1982,-0.0031,0.0076,0.000,0.000
67.747,-0.1982,-0.0031,0.0076,0.000,0.000
67.801,-0.1982,-0.0031,0.0076,0.000,0.000
67.855,-0.1982,-0.0031,0.0076,0.000,0.000
67.909,-0.1982,-0.0031,0.0076,0.000,0.000
67.963,-0.1982,-0.0031,0.0076,0.000,0.000
68.016,-0.1982,-0.0031,0.0076,0.000,0.000
68.069,-0.1982,-0.0031,0.0076,0.000,0.000
68.125,-0.1982,-0.0031,0.0076,0.000,0.000
68.179,-0.1982,-0.0031,0.0076,0.000,0.000
68.232,-0.1982,-0.0031,0.0076,0.000,0.000
68.285,-0.1982,-0.0031,0.0076,0.000,0.000
68.338,-0.1982,-0.0031,0.0076,0.000,0.000
68.392,-0.1982,-0.0031,0.0076,0.000,0.000
68.445,-0.1982,-0.0031,0.0076,0.000,0.000
68.498,-0.1982,-0.0031,0.0076,0.000,0.000
68.551,-0.1982,-0.0031,0.0076,0.000,0.000
68.605,-0.1982,-0.0031,0.0076,0.000,0.000
68.658,-0.1982,-0.0031,0.0076,0.000,0.000
68.711,-0.1982,-0.0031,0.0076,0.000,0.000
68.765,-0.1982,-0.0031,0.0076,0.000,0.000
68.819,-0.1982,-0.0031,0.0076,0.000,0.000
68.872,-0.1982,-0.0031,0.0076,0.000,0.000
68.926,-0.1982,-0.0031,0.0076,0.000,0.000
68.978,-0.1982,-0.0031,0.0076,0.000,0.000
69.032,-0.1982,-0.0031,0.0076,0.000,0.000
69.085,-0.1982,-0.0031,0.0076,0.000,0.000
69.139,-0.1982,-0.0031,0.0076,0.000,0.000
69.192,-0.1982,-0.0031,0.0076,0.000,0.000
69.246,-0.1982,-0.0031,0.0076,0.000,0.000
69.299,-0.1982,-0.0031,0.0076,0.000,0.000
69.351,-0.1982,-0.0031,0.0076,0.000,0.000
69.404,-0.1982,-0.0031,0.0076,0.000,0.000
69.458,-0.1982,-0.0031,0.0076,0.000,0.000
69.511,-0.1982,-0.0031,0.0076,0.000,0.000
69.567,-0.1982,-0.0031,0.0076,0.000,0.000
69.620,-0.1982,-0.0031,0.0076,0.000,0.000
69.673,-0.1982,-0.0031,0.0076,0.000,0.000
69.727,-0.1982,-0.0031,0.0076,0.000,0.000
69.779,-0.1982,-0.0031,0.0076,0.000,0.000
69.832,-0.1982,-0.0031,0.0076,0.000,0.000
69.885,-0.1982,-0.0031,0.0076,0.000,0.000
69.938,-0.1982,-0.0031,0.0076,0.000,0.000
69.992,-0.1982,-0.0031,0.0076,0.000,0.000
70.047,-0.1982,-0.0031,0.0076,0.000,0.000
70.100,-0.1982,-0.0031,0.0076,0.000,0.000
70.154,-0.1982,-0.0031,0.0076,0.000,0.000
70.207,-0.1982,-0.0031,0.0076,0.000,0.000
70.261,-0.1982,-0.0031,0.0076,0.000,0.000
70.316,-0.1982,-0.0031,0.0076,0.000,0.000
70.369,-0.1982,-0.0031,0.0076,0.000,0.000
70.423,-0.1982,-0.0031,0.0076,0.000,0.000
70.477,-0.1982,-0.0031,0.0076,0.000,0.000
70.531,-0.1982,-0.0031,0.0076,0.000,0.000
70.585,-0.1982,-0.0031,0.0076,0.000,0.000
70.639,-0.1982,-0.0031,0.0076,0.000,0.000
70.692,-0.1982,-0.0031,0.0076,0.000,0.000
70.746,-0.1982,-0.0031,0.0076,0.000,0.000
70.799,-0.1982,-0.0031,0.0076,0.000,0.000
70.852,-0.1982,-0.0031,0.0076,0.000,0.000
70.906,-0.1982,-0.0031,0.0076,0.000,0.000
70.961,-0.1982,-0.0031,0.0076,0.000,0.000
71.015,-0.1982,-0.0031,0.0076,0.000,0.000
71.072,-0.1982,-0.0031,0.0076,0.000,0.000
71.126,-0.1982,-0.0031,0.0076,0.000,0.000
71.180,-0.1982,-0.0031,0.0076,0.000,0.000
71.233,-0.1982,-0.0031,0.0076,0.000,0.000
71.286,-0.1982,-0.0031,0.0076,0.000,0.000
71.339,-0.1982,-0.0031,0.0076,0.000,0.000
71.392,-0.1982,-0.0031,0.0076,0.000,0.000
71.444,-0.1982,-0.0031,0.0076,0.000,0.000
71.497,-0.1982,-0.0031,0.0076,0.000,0.000
71.551,-0.1982,-0.0031,0.0076,0.000,0.000
71.605,-0.1982,-0.0031,0.0076,0.000,0.000
71.657,-0.1982,-0.0031,0.0076,0.000,0.000
71.711,-0.1982,-0.0031,0.0076,0.000,0.000
71.765,-0.1982,-0.0031,0.0076,0.000,0.000
71.818,-0.1982,-0.0031,0.0076,0.000,0.000
71.871,-0.1982,-0.0031,0.0076,0.000,0.000
71.924,-0.1982,-0.0031,0.0076,0.000,0.000
71.978,-0.1982,-0.0031,0.0076,0.000,0.000
72.032,-0.1982,-0.0031,0.0076,0.000,0.000
72.086,-0.1982,-0.0031,0.0076,0.000,0.000
72.140,-0.1982,-0.0031,0.0076,0.000,0.000
72.194,-0.1982,-0.0031,0.0076,0.000,0.000
72.248,-0.1982,-0.0031,0.0076,0.000,0.000
72.302,-0.1982,-0.0031,0.0076,0.000,0.000
72.355,-0.1982,-0.0031,0.0076,0.000,0.000
72.408,-0.1982,-0.0031,0.0076,0.000,0.000
72.462,-0.1982,-0.0031,0.0076,0.000,0.000
72.515,-0.1982,-0.0031,0.0076,0.000,0.000
72.569,-0.1982,-0.0031,0.0076,0.000,0.000
72.621,-0.1982,-0.0031,0.0076,0.000,0.000
72.674,-0.1982,-0.0031,0.0076,0.000,0.000
72.726,-0.1982,-0.0031,0.0076,0.000,0.000
72.778,-0.1982,-0.0031,0.0076,0.000,0.000
72.831,-0.1982,-0.0031,0.0076,0.000,0.000
72.884,-0.1982,-0.0031,0.0076,0.000,0.000
72.936,-0.1982,-0.0031,0.0076,0.000,0.000
72.989,-0.1982,-0.0031,0.0076,0.000,0.000
73.044,-0.1982,-0.0031,0.0076,0.000,0.000
73.098,-0.1982,-0.0031,0.0076,0.000,0.000
73.153,-0.1982,-0.0031,0.0076,0.000,0.000
73.208,-0.1982,-0.0031,0.0076,0.000,0.000
73.265,-0.1982,-0.0031,0.0076,0.000,0.000
73.319,-0.1982,-0.0031,0.0076,0.000,0.000
73.374,-0.1982,-0.0031,0.0076,0.000,0.000
73.428,-0.1982,-0.0031,0.0076,0.000,0.000
73.481,-0.1982,-0.0031,0.0076,0.000,0.000
73.535,-0.1982,-0.0031,0.0076,0.000,0.000
73.588,-0.1982,-0.0031,0.0076,0.000,0.000
73.641,-0.1982,-0.0031,0.0076,0.000,0.000
73.695,-0.1982,-0.0031,0.0076,0.000,0.000
73.749,-0.1982,-0.0031,0.0076,0.000,0.000
73.802,-0.1982,-0.0031,0.0076,0.000,0.000
73.856,-0.1982,-0.0031,0.0076,0.000,0.000
73.910,-0.1982,-0.0031,0.0076,0.000,0.000
73.964,-0.1982,-0.0031,0.0076,0.000,0.000
74.024,-0.1982,-0.0031,0.0076,0.000,0.000
74.077,-0.1982,-0.0031,0.0076,0.000,0.000
74.131,-0.1982,-0.0031,0.0076,0.000,0.000
74.185,-0.1982,-0.0031,0.0076,0.000,0.000
74.238,-0.1982,-0.0031,0.0076,0.000,0.000
74.291,-0.1982,-0.0031,0.0076,0.000,0.000
74.345,-0.1982,-0.0031,0.0076,0.000,0.000
74.398,-0.1982,-0.0031,0.0076,0.000,0.000
74.452,-0.1982,-0.0031,0.0076,0.000,0.000
74.507,-0.1982,-0.0031,0.0076,0.000,0.000
74.561,-0.1982,-0.0031,0.0076,0.000,0.000
74.615,-0.1982,-0.0031,0.0076,0.000,0.000
74.669,-0.1982,-0.0031,0.0076,0.000,0.000
74.723,-0.1982,-0.0031,0.0076,0.000,0.000
74.776,-0.1982,-0.0031,0.0076,0.000,0.000
74.830,-0.1982,-0.0031,0.0076,0.000,0.000
74.883,-0.1982,-0.0031,0.0076,0.000,0.000
74.937,-0.1982,-0.0031,0.0076,0.000,0.000
74.990,-0.1982,-0.0031,0.0076,0.000,0.000
75.044,-0.1982,-0.0031,0.0076,0.000,0.000
75.097,-0.1982,-0.0031,0.0076,0.000,0.000
75.152,-0.1982,-0.0031,0.0076,0.000,0.000
75.205,-0.1982,-0.0031,0.0076,0.000,0.000
75.259,-0.1982,-0.0031,0.0076,0.000,0.000
75.312,-0.1982,-0.0031,0.0076,0.000,0.000
75.366,-0.1982,-0.0031,0.0076,0.000,0.000
75.419,-0.1982,-0.0031,0.0076,0.000,0.000
75.474,-0.1982,-0.0031,0.0076,0.000,0.000
75.527,-0.1982,-0.0031,0.0076,0.000,0.000
75.581,-0.1982,-0.0031,0.0076,0.000,0.000
75.634,-0.1982,-0.0031,0.0076,0.000,0.000
75.687,-0.1982,-0.0031,0.0076,0.000,0.000
75.740,-0.1982,-0.0031,0.0076,0.000,0.000
75.794,-0.1982,-0.0031,0.0076,0.000,0.000
75.848,-0.1982,-0.0031,0.0076,0.000,0.000
75.900,-0.1982,-0.0031,0.0076,0.000,0.000
75.954,-0.1982,-0.0031,0.0076,0.000,0.000
76.009,-0.1982,-0.0031,0.0076,0.000,0.000
76.063,-0.1982,-0.0031,0.0076,0.000,0.000
76.117,-0.1982,-0.0031,0.0076,0.000,0.000
76.171,-0.1982,-0.0031,0.0076,0.000,0.000
76.227,-0.1982,-0.0031,0.0076,0.000,0.000
76.280,-0.1982,-0.0031,0.0076,0.000,0.000
76.334,-0.1982,-0.0031,0.0076,0.000,0.000
76.389,-0.1982,-0.0031,0.0076,0.000,0.000
76.442,-0.1982,-0.0031,0.0076,0.000,0.000
76.496,-0.1982,-0.0031,0.0076,0.000,0.000
76.551,-0.1982,-0.0031,0.0076,0.000,0.000
76.605,-0.1982,-0.0031,0.0076,0.000,0.000
76.658,-0.1982,-0.0031,0.0076,0.000,0.000
76.713,-0.1982,-0.0031,0.0076,0.000,0.000
76.766,-0.1982,-0.0031,0.0076,0.000,0.000
76.819,-0.1982,-0.0031,0.0076,0.000,0.000
76.873,-0.1982,-0.0031,0.0076,0.000,0.000
76.927,-0.1982,-0.0031,0.0076,0.000,0.000
76.982,-0.1982,-0.0031,0.0076,0.000,0.000
77.036,-0.1982,-0.0031,0.0076,0.000,0.000
77.089,-0.1982,-0.0031,0.0076,0.000,0.000
77.143,-0.1982,-0.0031,0.0076,0.000,0.000
77.198,-0.1982,-0.0031,0.0076,0.000,0.000
77.252,-0.1982,-0.0031,0.0076,0.000,0.000
77.306,-0.1982,-0.0031,0.0076,0.000,0.000
77.359,-0.1982,-0.0031,0.0076,0.000,0.000
77.412,-0.1982,-0.0031,0.0076,0.000,0.000
77.465,-0.1982,-0.0031,0.0076,0.000,0.000
77.519,-0.1982,-0.0031,0.0076,0.000,0.000
77.573,-0.1982,-0.0031,0.0076,0.000,0.000
77.627,-0.1982,-0.0031,0.0076,0.000,0.000
77.680,-0.1982,-0.0031,0.0076,0.000,0.000
77.733,-0.1982,-0.0031,0.0076,0.000,0.000
77.786,-0.1982,-0.0031,0.0076,0.000,0.000
77.839,-0.1982,-0.0031,0.0076,0.000,0.000
77.892,-0.1982,-0.0031,0.0076,0.000,0.000
77.946,-0.1982,-0.0031,0.0076,0.000,0.000
77.998,-0.1982,-0.0031,0.0076,0.000,0.000
78.051,-0.1982,-0.0031,0.0076,0.000,0.000
78.104,-0.1982,-0.0031,0.0076,0.000,0.000
78.160,-0.1982,-0.0031,0.0076,0.000,0.000
78.214,-0.1982,-0.0031,0.0076,0.000,0.000
78.268,-0.1982,-0.0031,0.0076,0.000,0.000
78.322,-0.1982,-0.0031,0.0076,0.000,0.000
78.376,-0.1982,-0.0031,0.0076,0.000,0.000
78.432,-0.1982,-0.0031,0.0076,0.000,0.000
78.487,-0.1982,-0.0031,0.0076,0.000,0.000
78.540,-0.1982,-0.0031,0.0076,0.000,0.000
78.593,-0.1982,-0.0031,0.0076,0.000,0.000
78.646,-0.1982,-0.0031,0.0076,0.000,0.000
78.700,-0.1982,-0.0031,0.0076,0.000,0.000
78.753,-0.1982,-0.0031,0.0076,0.000,0.000
78.806,-0.1982,-0.0031,0.0076,0.000,0.000
78.859,-0.1982,-0.0031,0.0076,0.000,0.000
78.914,-0.1982,-0.0031,0.0076,0.000,0.000
78.967,-0.1982,-0.0031,0.0076,0.000,0.000
79.020,-0.1982,-0.0031,0.0076,0.000,0.000
79.073,-0.1982,-0.0031,0.0076,0.000,0.000
79.126,-0.1982,-0.0031,0.0076,0.000,0.000
79.181,-0.1982,-0.0031,0.0076,0.000,0.000
79.234,-0.1982,-0.0031,0.0076,0.000,0.000
79.286,-0.1982,-0.0031,0.0076,0.000,0.000
79.340,-0.1982,-0.0031,0.0076,0.000,0.000
79.393,-0.1982,-0.0031,0.0076,0.000,0.000
79.446,-0.1982,-0.0031,0.0076,0.000,0.000
79.500,-0.1982,-0.0031,0.0076,0.000,0.000
79.553,-0.1982,-0.0031,0.0076,0.000,0.000
79.607,-0.1982,-0.0031,0.0076,0.000,0.000
79.662,-0.1982,-0.0031,0.0076,0.000,0.000
79.717,-0.1982,-0.0031,0.0076,0.000,0.000
79.771,-0.1982,-0.0031,0.0076,0.000,0.000
79.826,-0.1982,-0.0031,0.0076,0.000,0.000
79.881,-0.1982,-0.0031,0.0076,0.000,0.000
79.937,-0.1982,-0.0031,0.0076,0.000,0.000
79.990,-0.1982,-0.0031,0.0076,0.000,0.000
80.045,-0.1982,-0.0031,0.0076,0.000,0.000
80.099,-0.1982,-0.0031,0.0076,0.000,0.000
80.152,-0.1982,-0.0031,0.0076,0.000,0.000
80.206,-0.1982,-0.0031,0.0076,0.000,0.000
80.260,-0.1982,-0.0031,0.0076,0.000,0.000
80.315,-0.1982,-0.0031,0.0076,0.000,0.000
80.367,-0.1982,-0.0031,0.0076,0.000,0.000
80.422,-0.1982,-0.0031,0.0076,0.000,0.000
80.475,-0.1982,-0.0031,0.0076,0.000,0.000
80.528,-0.1982,-0.0031,0.0076,0.000,0.000
80.582,-0.1982,-0.0031,0.0076,0.000,0.000
80.636,-0.1982,-0.0031,0.0076,0.000,0.000
80.689,-0.1982,-0.0031,0.0076,0.000,0.000
80.743,-0.1982,-0.0031,0.0076,0.000,0.000
80.797,-0.1982,-0.0031,0.0076,0.000,0.000
80.853,-0.1982,-0.0031,0.0076,0.000,0.000
80.906,-0.1982,-0.0031,0.0076,0.000,0.000
80.960,-0.1982,-0.0031,0.0076,0.000,0.000
81.014,-0.1982,-0.0031,0.0076,0.000,0.000
81.069,-0.1982,-0.0031,0.0076,0.000,0.000
81.122,-0.1982,-0.0031,0.0076,0.000,0.000
81.175,-0.1982,-0.0031,0.0076,0.000,0.000
81.228,-0.1982,-0.0031,0.0076,0.000,0.000
81.282,-0.1982,-0.0031,0.0076,0.000,0.000
81.334,-0.1982,-0.0031,0.0076,0.000,0.000
81.389,-0.1982,-0.0031,0.0076,0.000,0.000
81.442,-0.1982,-0.0031,0.0076,0.000,0.000
81.495,-0.1982,-0.0031,0.0076,0.000,0.000
81.548,-0.1982,-0.0031,0.0076,0.000,0.000
81.602,-0.1982,-0.0031,0.0076,0.000,0.000
81.655,-0.1982,-0.0031,0.0076,0.000,0.000
81.708,-0.1982,-0.0031,0.0076,0.000,0.000
81.762,-0.1982,-0.0031,0.0076,0.000,0.000
81.817,-0.1982,-0.0031,0.0076,0.000,0.000
81.869,-0.1982,-0.0031,0.0076,0.000,0.000
81.924,-0.1982,-0.0031,0.0076,0.000,0.000
81.977,-0.1982,-0.0031,0.0076,0.000,0.000
82.030,-0.1982,-0.0031,0.0076,0.000,0.000
82.085,-0.1982,-0.0031,0.0076,0.000,0.000
82.137,-0.1982,-0.0031,0.0076,0.000,0.000
82.192,-0.1982,-0.0031,0.0076,0.000,0.000
82.246,-0.1982,-0.0031,0.0076,0.000,0.000
82.299,-0.1982,-0.0031,0.0076,0.000,0.000
82.353,-0.1982,-0.0031,0.0076,0.000,0.000
82.407,-0.1982,-0.0031,0.0076,0.000,0.000
82.459,-0.1982,-0.0031,0.0076,0.000,0.000
82.511,-0.1982,-0.0031,0.0076,0.000,0.000
82.564,-0.1982,-0.0031,0.0076,0.000,0.000
82.617,-0.1982,-0.0031,0.0076,0.000,0.000
82.671,-0.1982,-0.0031,0.0076,0.000,0.000
82.725,-0.1982,-0.0031,0.0076,0.000,0.000
82.779,-0.1982,-0.0031,0.0076,0.000,0.000
82.831,-0.1982,-0.0031,0.0076,0.000,0.000
82.891,-0.1982,-0.0031,0.0076,0.000,0.000
82.945,-0.1982,-0.0031,0.0076,0.000,0.000
83.000,-0.1982,-0.0031,0.0076,0.000,0.000
83.054,-0.1982,-0.0031,0.0076,0.000,0.000
83.107,-0.1982,-0.0031,0.0076,0.000,0.000
83.161,-0.1982,-0.0031,0.0076,0.000,0.000
83.215,-0.1982,-0.0031,0.0076,0.000,0.000
83.268,-0.1982,-0.0031,0.0076,0.000,0.000
83.322,-0.1982,-0.0031,0.0076,0.000,0.000
83.377,-0.1982,-0.0031,0.0076,0.000,0.000
83.431,-0.1982,-0.0031,0.0076,0.000,0.000
83.485,-0.1982,-0.0031,0.0076,0.000,0.000
83.539,-0.1982,-0.0031,0.0076,0.000,0.000
83.593,-0.1982,-0.0031,0.0076,0.000,0.000
83.646,-0.1982,-0.0031,0.0076,0.000,0.000
83.700,-0.1982,-0.0031,0.0076,0.000,0.000
83.753,-0.1982,-0.0031,0.0076,0.000,0.000
83.807,-0.1982,-0.0031,0.0076,0.000,0.000
83.860,-0.1982,-0.0031,0.0076,0.000,0.000
83.913,-0.1982,-0.0031,0.0076,0.000,0.000
83.967,-0.1982,-0.0031,0.0076,0.000,0.000
84.020,-0.1982,-0.0031,0.0076,0.000,0.000
84.074,-0.1982,-0.0031,0.0076,0.000,0.000
84.127,-0.1982,-0.0031,0.0076,0.000,0.000
84.181,-0.1982,-0.0031,0.0076,0.000,0.000
84.233,-0.1982,-0.0031,0.0076,0.000,0.000
84.287,-0.1982,-0.0031,0.0076,0.000,0.000
84.342,-0.1982,-0.0031,0.0076,0.000,0.000
84.395,-0.1982,-0.0031,0.0076,0.000,0.000
84.448,-0.1982,-0.0031,0.0076,0.000,0.000
84.502,-0.1982,-0.0031,0.0076,0.000,0.000
84.555,-0.1982,-0.0031,0.0076,0.000,0.000
84.610,-0.1982,-0.0031,0.0076,0.000,0.000
84.664,-0.1982,-0.0031,0.0076,0.000,0.000
84.717,-0.1982,-0.0031,0.0076,0.000,0.000
84.770,-0.1982,-0.0031,0.0076,0.000,0.000
84.822,-0.1982,-0.0031,0.0076,0.000,0.000
84.875,-0.1982,-0.0031,0.0076,0.000,0.000
84.929,-0.1982,-0.0031,0.0076,0.000,0.000
84.981,-0.1982,-0.0031,0.0076,0.000,0.000
85.035,-0.1982,-0.0031,0.0076,0.000,0.000
85.089,-0.1982,-0.0031,0.0076,0.000,0.000
85.142,-0.1982,-0.0031,0.0076,0.000,0.000
85.196,-0.1982,-0.0031,0.0076,0.000,0.000
85.249,-0.1982,-0.0031,0.0076,0.000,0.000
85.303,-0.1982,-0.0031,0.0076,0.000,0.000
85.356,-0.1982,-0.0031,0.0076,0.000,0.000
85.410,-0.1982,-0.0031,0.0076,0.000,0.000
85.464,-0.1982,-0.0031,0.0076,0.000,0.000
85.518,-0.1982,-0.0031,0.0076,0.000,0.000
85.570,-0.1982,-0.0031,0.0076,0.000,0.000
85.624,-0.1982,-0.0031,0.0076,0.000,0.000
85.677,-0.1982,-0.0031,0.0076,0.000,0.000
85.730,-0.1982,-0.0031,0.0076,0.000,0.000
85.783,-0.1982,-0.0031,0.0076,0.000,0.000
85.836,-0.1982,-0.0031,0.0076,0.000,0.000
85.888,-0.1982,-0.0031,0.0076,0.000,0.000
85.942,-0.1982,-0.0031,0.0076,0.000,0.000
85.996,-0.1982,-0.0031,0.0076,0.000,0.000
86.050,-0.1982,-0.0031,0.0076,0.000,0.000
86.104,-0.1982,-0.0031,0.0076,0.000,0.000
86.158,-0.1982,-0.0031,0.0076,0.000,0.000
86.211,-0.1982,-0.0031,0.0076,0.000,0.000
86.266,-0.1982,-0.0031,0.0076,0.000,0.000
86.319,-0.1982,-0.0031,0.0076,0.000,0.000
86.372,-0.1982,-0.0031,0.0076,0.000,0.000
86.426,-0.1982,-0.0031,0.0076,0.000,0.000
86.479,-0.1982,-0.0031,0.0076,0.000,0.000
86.533,-0.1982,-0.0031,0.0076,0.000,0.000
86.589,-0.1982,-0.0031,0.0076,0.000,0.000
86.643,-0.1982,-0.0031,0.0076,0.000,0.000
86.696,-0.1982,-0.0031,0.0076,0.000,0.000
86.749,-0.1982,-0.0031,0.0076,0.000,0.000
86.802,-0.1982,-0.0031,0.0076,0.000,0.000
86.856,-0.1982,-0.0031,0.0076,0.000,0.000
86.910,-0.1982,-0.0031,0.0076,0.000,0.000
86.965,-0.1982,-0.0031,0.0076,0.000,0.000
87.019,-0.1982,-0.0031,0.0076,0.000,0.000
87.072,-0.1982,-0.0031,0.0076,0.000,0.000
87.126,-0.1982,-0.0031,0.0076,0.000,0.000
87.179,-0.1982,-0.0031,0.0076,0.000,0.000
87.232,-0.1982,-0.0031,0.0076,0.000,0.000
87.287,-0.1982,-0.0031,0.0076,0.000,0.000
87.340,-0.1982,-0.0031,0.0076,0.000,0.000
87.392,-0.1982,-0.0031,0.0076,0.000,0.000
87.446,-0.1982,-0.0031,0.0076,0.000,0.000
87.501,-0.1982,-0.0031,0.0076,0.000,0.000
87.554,-0.1982,-0.0031,0.0076,0.000,0.000
87.608,-0.1982,-0.0031,0.0076,0.000,0.000
87.663,-0.1982,-0.0031,0.0076,0.000,0.000
87.715,-0.1982,-0.0031,0.0076,0.000,0.000
87.767,-0.1982,-0.0031,0.0076,0.000,0.000
87.820,-0.1982,-0.0031,0.0076,0.000,0.000
87.875,-0.1982,-0.0031,0.0076,0.000,0.000
87.928,-0.1982,-0.0031,0.0076,0.000,0.000
87.981,-0.1982,-0.0031,0.0076,0.000,0.000
88.038,-0.1982,-0.0031,0.0076,0.000,0.000
88.091,-0.1982,-0.0031,0.0076,0.000,0.000
88.145,-0.1982,-0.0031,0.0076,0.000,0.000
88.200,-0.1982,-0.0031,0.0076,0.000,0.000
88.253,-0.1982,-0.0031,0.0076,0.000,0.000
88.306,-0.1982,-0.0031,0.0076,0.000,0.000
88.362,-0.1982,-0.0031,0.0076,0.000,0.000
88.415,-0.1982,-0.0031,0.0076,0.000,0.000
