t,x,y,theta,v,w
50.067,0.1313,0.0573,-0.0903,0.000,0.000
50.119,0.1313,0.0573,-0.0903,0.000,0.000
50.175,0.1313,0.0573,-0.0903,0.000,0.000
50.228,0.1313,0.0573,-0.0903,0.000,0.000
50.283,0.1313,0.0573,-0.0903,0.000,0.000
50.338,0.1313,0.0573,-0.0903,0.000,0.000
50.393,0.1313,0.0573,-0.0903,0.000,0.000
50.448,0.1313,0.0573,-0.0903,0.000,0.000
50.502,0.1313,0.0573,-0.0903,0.000,0.000
50.556,0.1313,0.0573,-0.0903,0.000,0.000
50.611,0.1313,0.0573,-0.0903,0.000,0.000
50.663,0.1313,0.0573,-0.0903,0.000,0.000
50.715,0.1313,0.0573,-0.0903,0.000,0.000
50.770,0.1313,0.0573,-0.0903,0.000,0.000
50.824,0.1313,0.0573,-0.0903,0.000,0.000
50.879,0.1313,0.0573,-0.0903,0.000,0.000
50.932,0.1313,0.0573,-0.0903,0.000,0.000
50.987,0.1313,0.0573,-0.0903,0.000,0.000
51.041,0.1313,0.0573,-0.0903,0.000,0.000
51.095,0.1313,0.0573,-0.0903,0.000,0.000
51.148,0.1313,0.0573,-0.0903,0.000,0.000
51.207,0.1313,0.0573,-0.0903,0.000,0.000
51.261,0.1313,0.0573,-0.0903,0.000,0.000
51.315,0.1313,0.0573,-0.0903,0.000,0.000
51.368,0.1313,0.0573,-0.0903,0.000,0.000
51.423,0.1313,0.0573,-0.0903,0.000,0.000
51.476,0.1313,0.0573,-0.0903,0.000,0.000
51.530,0.1313,0.0573,-0.0903,0.000,0.000
51.584,0.1313,0.0573,-0.0903,0.000,0.000
51.638,0.1313,0.0573,-0.0903,0.000,0.000
51.690,0.1313,0.0573,-0.0903,0.000,0.000
51.745,0.1313,0.0573,-0.0903,0.000,0.000
51.800,0.1313,0.0573,-0.0903,0.000,0.000
51.855,0.1313,0.0573,-0.0903,0.000,0.000
51.909,0.1313,0.0573,-0.0903,0.000,0.000
52.033,0.1313,0.0573,-0.0903,0.000,0.000
52.087,0.1313,0.0573,-0.0903,0.000,0.000
52.142,0.1313,0.0573,-0.0903,0.000,0.000
52.196,0.1313,0.0573,-0.0903,0.000,0.000
52.250,0.1313,0.0573,-0.0903,0.000,0.000
52.304,0.1313,0.0573,-0.0903,0.000,0.000
52.358,0.1313,0.0573,-0.0903,0.000,0.000
52.412,0.1313,0.0573,-0.0903,0.000,0.000
52.466,0.1313,0.0573,-0.0903,0.000,0.000
52.521,0.1313,0.0573,-0.0903,0.000,0.000
52.575,0.1313,0.0573,-0.0903,0.000,0.000
52.628,0.1313,0.0573,-0.0903,0.000,0.000
52.682,0.1313,0.0573,-0.0903,0.000,0.000
52.736,0.1313,0.0573,-0.0903,0.000,0.000
52.790,0.1313,0.0573,-0.0903,0.000,0.000
52.844,0.1313,0.0573,-0.0903,0.000,0.000
52.898,0.1313,0.0573,-0.0903,0.000,0.000
52.954,0.1313,0.0573,-0.0903,0.000,0.000
53.007,0.1313,0.0573,-0.0903,0.000,0.000
53.061,0.1313,0.0573,-0.0903,0.000,0.000
53.115,0.1313,0.0573,-0.0903,0.000,0.000
53.168,0.1313,0.0573,-0.0903,0.000,0.000
53.220,0.1313,0.0573,-0.0903,0.000,0.000
53.274,0.1313,0.0573,-0.0903,0.000,0.000
53.327,0.1313,0.0573,-0.0903,0.000,0.000
53.381,0.1313,0.0573,-0.0903,0.000,0.000
53.436,0.1313,0.0573,-0.0903,0.000,0.000
53.489,0.1313,0.0573,-0.0903,0.000,0.000
53.541,0.1313,0.0573,-0.0903,0.000,0.000
53.596,0.1313,0.0573,-0.0903,0.000,0.000
53.649,0.1313,0.0573,-0.0903,0.000,0.000
53.703,0.1313,0.0573,-0.0903,0.000,0.000
53.756,0.1313,0.0573,-0.0903,0.000,0.000
53.809,0.1313,0.0573,-0.0903,0.000,0.000
53.862,0.1313,0.0573,-0.0903,0.000,0.000
53.917,0.1313,0.0573,-0.0903,0.000,0.000
53.970,0.1313,0.0573,-0.0903,0.000,0.000
54.024,0.1313,0.0573,-0.0903,0.000,0.000
54.077,0.1313,0.0573,-0.0903,0.000,0.000
54.130,0.1313,0.0573,-0.0903,0.000,0.000
54.184,0.1313,0.0573,-0.0903,0.000,0.000
54.238,0.1313,0.0573,-0.0903,0.000,0.000
54.290,0.1313,0.0573,-0.0903,0.000,0.000
54.344,0.1313,0.0573,-0.0903,0.000,0.000
54.397,0.1313,0.0573,-0.0903,0.000,0.000
54.450,0.1313,0.0573,-0.0903,0.000,0.000
54.503,0.1313,0.0573,-0.0903,0.000,0.000
54.556,0.1313,0.0573,-0.0903,0.000,0.000
54.608,0.1313,0.0573,-0.0903,0.000,0.000
54.663,0.1313,0.0573,-0.0903,0.000,0.000
54.716,0.1313,0.0573,-0.0903,0.000,0.000
54.769,0.1313,0.0573,-0.0903,0.000,0.000
54.822,0.1313,0.0573,-0.0903,0.000,0.000
54.875,0.1313,0.0573,-0.0903,0.000,0.000
54.929,0.1313,0.0573,-0.0903,0.000,0.000
54.983,0.1313,0.0573,-0.0903,0.000,0.000
55.036,0.1313,0.0573,-0.0903,0.000,0.000
55.089,0.1313,0.0573,-0.0903,0.000,0.000
55.143,0.1313,0.0573,-0.0903,0.000,0.000
55.198,0.1313,0.0573,-0.0903,0.000,0.000
55.251,0.1313,0.0573,-0.0903,0.000,0.000
55.302,0.1313,0.0573,-0.0903,0.000,0.000
55.356,0.1313,0.0573,-0.0903,0.000,0.000
55.409,0.1313,0.0573,-0.0903,0.000,0.000
55.462,0.1313,0.0573,-0.0903,0.000,0.000
55.515,0.1313,0.0573,-0.0903,0.000,0.000
55.568,0.1313,0.0573,-0.0903,0.000,0.000
55.622,0.1313,0.0573,-0.0903,0.000,0.000
55.675,0.1313,0.0573,-0.0903,0.000,0.000
55.728,0.1313,0.0573,-0.0903,0.000,0.000
55.782,0.1313,0.0573,-0.0903,0.000,0.000
55.835,0.1313,0.0573,-0.0903,0.000,0.000
55.888,0.1313,0.0573,-0.0903,0.000,0.000
55.941,0.1313,0.0573,-0.0903,0.000,0.000
55.995,0.1313,0.0573,-0.0903,0.000,0.000
56.048,0.1313,0.0573,-0.0903,0.000,0.000
56.103,0.1313,0.0573,-0.0903,0.000,0.000
56.157,0.1313,0.0573,-0.0903,0.000,0.000
56.210,0.1313,0.0573,-0.0903,0.000,0.000
56.265,0.1313,0.0573,-0.0903,0.000,0.000
56.320,0.1313,0.0573,-0.0903,0.000,0.000
56.373,0.1313,0.0573,-0.0903,0.000,0.000
56.426,0.1313,0.0573,-0.0903,0.000,0.000
56.480,0.1313,0.0573,-0.0903,0.000,0.000
56.536,0.1313,0.0573,-0.0903,0.000,0.000
56.592,0.1313,0.0573,-0.0903,0.000,0.000
56.645,0.1313,0.0573,-0.0903,0.000,0.000
56.703,0.1313,0.0573,-0.0903,0.000,0.000
56.757,0.1313,0.0573,-0.0903,0.000,0.000
56.810,0.1313,0.0573,-0.0903,0.000,0.000
56.864,0.1313,0.0573,-0.0903,0.000,0.000
56.919,0.1313,0.0573,-0.0903,0.000,0.000
56.974,0.1313,0.0573,-0.0903,0.000,0.000
57.029,0.1313,0.0573,-0.0903,0.000,0.000
57.084,0.1313,0.0573,-0.0903,0.000,0.000
57.140,0.1313,0.0573,-0.0903,0.000,0.000
57.193,0.1313,0.0573,-0.0903,0.000,0.000
57.246,0.1313,0.0573,-0.0903,0.000,0.000
57.300,0.1313,0.0573,-0.0903,0.000,0.000
57.355,0.1313,0.0573,-0.0903,0.000,0.000
57.408,0.1313,0.0573,-0.0903,0.000,0.000
57.464,0.1313,0.0573,-0.0903,0.000,0.000
57.520,0.1313,0.0573,-0.0903,0.000,0.000
